term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
ohio,furry,0.010510391001280905,859503983.0714498,0.0007165643058946001,0.0001507754130629678,0.0,0.5,0.0020384529281562086,0.004923973349381381,0.019135031139672343,0.0011301040610484554,0.0,0.09951530948933333,,
laptop,furry,0.006071214769787997,483463913.73154217,0.0004246368746192523,3.110613412965037e-05,0.0,0.5,0.0011222609762465978,0.0018470325560557095,0.01045261612916022,0.00020712691777795923,0.0,0.09950802719518614,,
tea,furry,0.012662407126368413,1659634965.2324703,0.0010308322716022131,0.0003092880583205456,0.0,0.5,0.003987908919950595,0.006415607350347709,0.028481891387996353,0.002352669700251584,0.0,0.09949990117280555,,
additional,furry,0.026390021777734238,710518248.5063245,0.0012520702506441243,0.0001448412165685304,0.0,0.5,0.0016754609438245456,0.01593067395576553,0.03506188266095442,0.0010843351905675562,0.0,0.09948958881367619,,
lions,furry,0.011030086098295288,325418256.6255461,0.0006308700171021792,8.111713275589115e-05,0.0,0.5,0.0007371952056521008,0.005284191317920361,0.01658633821254314,0.0005928483749104395,0.0,0.09942964601129176,,
bird,furry,0.016276075855671767,2071503950.4807663,0.0013544365800576385,0.00046900070640052235,0.0,0.5,0.0049913951978572575,0.008920361418878904,0.03810643024316712,0.0035844906402871966,0.0,0.09942181288815839,,
hair,furry,0.03179694819646772,2049607836.842251,0.0019031134368978268,0.00048104294621036266,0.0,0.5,0.004938047045015672,0.019678394613099365,0.05442500694196518,0.0036773692152843604,0.0,0.09941621021059262,,
milk,furry,0.007416056766555022,1129449859.1114097,0.0007270676914858889,0.0002090333881062603,0.0,0.5,0.0026961547510314806,0.0027791873038383597,0.019447419572374947,0.0015794322416598247,0.0,0.09940622514895953,,
nfl,furry,0.010160454894592186,237123563.4347519,0.0005771860463022581,4.858363680227175e-05,0.0,0.5,0.0005220721538993046,0.00468142098705582,0.014989686223174264,0.0003419262215931624,0.0,0.0993931405119191,,
musks,furry,0.006155891505785008,164250044.37832496,0.0004166342951211274,3.082139004469101e-05,0.0,0.5,0.00034452157588768517,0.0019057248200362378,0.01021460589472014,0.00020493076280450606,0.0,0.09938453513941209,,
chat,furry,0.01488550816956831,2463635100.9414897,0.0014166232915743175,0.0005200708243994361,0.0,0.5,0.005946791799011549,0.007956512673947848,0.03995596810662859,0.003978380801883224,0.0,0.09938183365070244,,
images,furry,0.01422333297644729,1419610164.398953,0.0010605085039077596,0.00027021862201742327,0.0,0.5,0.0034031074354481626,0.00749753700869088,0.029364512674044985,0.0020513375870336373,0.0,0.09938163516774719,,
michigan,furry,0.01057976727085803,503139126.0878415,0.0006800525369344051,0.00010711060864709098,0.0,0.5,0.001170198078387327,0.004972060350847152,0.01804910944503947,0.0007933291025924263,0.0,0.09937326999944872,,
bus,furry,0.0046493291068892585,799006183.7287766,0.0005995265807345235,0.0002246249666925718,0.0,0.5,0.0018910548145368382,0.0008614762790644941,0.01565413146098616,0.0016996859173813107,0.0,0.09936694073801375,,
omg,furry,0.1022372548807665,852286024.0771577,0.004014627381559323,0.00021421905183795052,0.0,0.5,0.0020208669407070726,0.06850291561176207,0.11722499900829071,0.0016194278791341998,0.0,0.09936196779886021,,
nato,furry,0.006250420217479291,159961365.34443185,0.00042780456233726004,2.8351903830342207e-05,0.0,0.5,0.00033407254788363845,0.0019712458162718044,0.010546828513626086,0.00018588427608893393,0.0,0.09935428959967714,,
happy day,furry,0.016020506628139218,1265097615.9007545,0.0010818487159027592,0.00022519280051646974,0.0,0.5,0.0030266498051440575,0.008743217881270537,0.02999920663255187,0.001704065467799808,0.0,0.09934290834691417,,
complete,furry,0.023314947354969043,1215580243.9486206,0.0013511021719334198,0.00025957844505698053,0.0,0.5,0.002906004636287726,0.013799237526908864,0.03800725931215042,0.0019692727478169297,0.0,0.09934267881203307,,
rain,furry,0.008221461801146555,1378201754.5882487,0.0008441054166459655,0.0002488282401205563,0.0,0.5,0.003302219112891107,0.0033374403392784826,0.02292831925106113,0.0018863592922480858,0.0,0.0993398177714259,,
onlyfans,furry,0.012374578118977953,763096091.1107584,0.0008070934864671379,0.0001068357089251848,0.0,0.5,0.00180356270789323,0.006216103485630831,0.021827521916775755,0.0007912088745583607,0.0,0.0993081780913853,,
tiktok,furry,0.0103539359994104,1033305935.8389449,0.00086094417767327,0.0002244664132523557,0.0,0.5,0.0024619076696449885,0.004815529180357412,0.023429132452695466,0.001698463037101503,0.0,0.09929641342498843,,
race,furry,0.012402309561033284,1026702307.6742731,0.000933134113562605,0.00022358387614734493,0.0,0.5,0.002445818450779307,0.00623532507109357,0.02557618310920703,0.001691656264442106,0.0,0.09928975820600973,,
het,furry,0.009567723638336266,121222943.50542623,0.000564515295430227,2.3446109118191837e-05,0.0,0.5,0.0002396894403044966,0.004270579225714063,0.0146128366853108,0.00014804719351225082,0.0,0.09926425290176501,,
tickets,furry,0.008258829406046775,253292738.94252792,0.0005403408365296414,1.94743863134013e-05,0.0,0.5,0.0005614670739546133,0.003363341069925461,0.013893847435439725,0.00011741435774267513,0.0,0.09925676342117144,,
assisted dying,furry,0.012469169133420959,102692243.6387814,0.0006663814636251085,1.9919525118521176e-05,0.0,0.5,0.00019454085252002267,0.006281667665975134,0.017642508627871003,0.00012084759429570328,0.0,0.0992471193561871,,
blacksky,furry,0.022836980459366624,194224410.37255538,0.00105700737537733,2.9758252915825522e-05,0.0,0.5,0.0004175517530592661,0.013467942763591092,0.02926038319647745,0.0001967310704619806,0.0,0.09922684621311827,,
windows,furry,0.007265607489941954,568347952.4230465,0.0006020273868276875,6.011531605537627e-05,0.0,0.5,0.0013290742374803173,0.0026749059028764064,0.015728509659248685,0.0004308669795639099,0.0,0.09920191651189364,,
german,furry,0.0060831606326654155,576490014.4145951,0.0005935246461109297,8.712503666657093e-05,0.0,0.5,0.0013489117289521718,0.0018553126312052925,0.015475623785156096,0.0006391857309800182,0.0,0.09916031329470064,,
kiss,furry,0.010544335070409179,1553496977.925825,0.0010131599085438539,0.0002448411534133059,0.0,0.5,0.0037293120902751557,0.004947501113440689,0.02795628545360784,0.0018556079588078608,0.0,0.09915626102941233,,
lock,furry,0.008905318239916409,725356138.7859861,0.0007547432789169042,0.0001378321091976215,0.0,0.5,0.0017116122924864235,0.003811443997502644,0.02027053829981356,0.0010302758199776949,0.0,0.09914455418313577,,
painting,furry,0.007307895278842648,1406223149.237263,0.0008759490142322542,0.00023199289637044495,0.0,0.5,0.003370491029508332,0.002704216976810574,0.02387540164227062,0.00175651278845898,0.0,0.09913131878531092,,
bots,furry,0.008466708655505742,1522104756.2855573,0.0009441376603725268,0.00024488223906265084,0.0,0.5,0.0036528274197190017,0.0035074290964850884,0.025903447181562143,0.001855924841433041,0.0,0.09913031634061863,,
christian,furry,0.013094724251231427,340560803.4449619,0.0008037590783429192,6.309939551953057e-05,0.0,0.5,0.0007740888259296324,0.006715260738223441,0.021728350985759058,0.00045388238638901504,0.0,0.09910274237394079,,
albums,furry,0.007441553976140391,239057010.90606192,0.0005725178749283519,3.6004272321749246e-05,0.0,0.5,0.0005267828460757094,0.002796860268415126,0.014850846919750882,0.0002449049476631955,0.0,0.09910102715441814,,
bike,furry,0.006226875648059556,133831391.96176805,0.0005113314858489386,2.6626194850493917e-05,0.0,0.5,0.0002704089299111368,0.001954926291582759,0.01303106033559443,0.00017257434426236915,0.0,0.0990873582822258,,
starter,furry,0.02264381758961226,799599209.3104596,0.001283747127824202,0.00016261107814116596,0.0,0.5,0.0018924996745651012,0.01333405514960394,0.03600400650561307,0.0012213893803881737,0.0,0.09908355490188936,,
bears,furry,0.0170510440061412,874251164.9922574,0.001095853230024478,0.00015358693224103934,0.0,0.5,0.002074383273060432,0.009457517636915694,0.03041572454282201,0.0011517885565376666,0.0,0.09907987898500167,,
disgusting,furry,0.007021175285608484,610502079.9045591,0.0006725501186549131,0.00010075808281935618,0.0,0.5,0.0014317794422903487,0.002505481806716287,0.017825974850251895,0.0007443337698445633,0.0,0.09906566411690146,,
drugs,furry,0.0062827888769531074,247116728.06054935,0.0005538451894327272,4.515890149716072e-05,0.0,0.5,0.0005464197108507089,0.001993681611465896,0.014295489706057362,0.00031551215411866585,0.0,0.09905766525181396,,
scotland,furry,0.006400645662497095,246893765.6393622,0.00055434535065136,3.815522604666655e-05,0.0,0.5,0.0005458764805076539,0.0020753720721053857,0.014310365345709867,0.00026149467847821483,0.0,0.09905481824196591,,
podcast,furry,0.01969145645187329,495576121.0545925,0.0011046894115536575,0.00010266796750974868,0.0,0.5,0.0011517714134952639,0.011287675382814784,0.030678527510016266,0.0007590641996693874,0.0,0.09904541888903699,,
afternoon,furry,0.012963827045969956,979453356.8081028,0.0009781486232395575,0.00014736643064285922,0.0,0.5,0.0023307001108754063,0.006624531528658835,0.026914990677932484,0.0011038114913629272,0.0,0.0990442735565214,,
hat,furry,0.010127790269401854,967541594.219075,0.0009194630402533083,0.00020321837874855513,0.0,0.5,0.0023016780414021115,0.004658780048173107,0.02516958229203856,0.001534582629688346,0.0,0.09902584004372463,,
lmao,furry,0.0857162196928501,1510452614.7574914,0.0037603787620876464,0.00036199898601246665,0.0,0.5,0.003624437896471478,0.05705163626019349,0.1096632155182673,0.002759214988180798,0.0,0.0990061152135418,,
french,furry,0.011434192045519924,572469888.9353747,0.0008367697187726844,9.323326242242197e-05,0.0,0.5,0.0013391170104898708,0.005564290599633903,0.02271014320282439,0.0006862968426106661,0.0,0.09900302688241329,,
wine,furry,0.008930071285770365,381912911.9806685,0.000716731026300811,8.947966615886942e-05,0.0,0.5,0.0008748399748734463,0.0038286011574294723,0.01913998968622318,0.0006573463585164564,0.0,0.0989995957895959,,
church,furry,0.012305868010372964,181218942.63643968,0.000755243440135537,1.7497812773403324e-05,0.0,0.5,0.00038586495731017073,0.006168478222506409,0.020285413939466066,0.0001021695746565504,0.0,0.09899944572455553,,
donation,furry,0.004886746943551171,136049346.30971128,0.0005029954655383919,9.9312755730346e-06,0.0,0.5,0.0002758128006392099,0.0010260384835351407,0.01278313300805268,4.381089687478012e-05,0.0,0.09894170775607154,,
assisted,furry,0.014070090848161142,83173436.58190852,0.0008227652046509658,1.70520428347316e-05,0.0,0.5,0.00014698481954785874,0.007391319789280981,0.02229362529255425,9.873147033923138e-05,0.0,0.0989334152706311,,
peak,furry,0.006672901695995406,1006031640.0351142,0.0008162631088087394,0.0001537923404433653,0.0,0.5,0.002395456000403102,0.002264081790308726,0.022100241977071684,0.0011533728150664806,0.0,0.09889702247468639,,
camera,furry,0.006330780699475282,841798418.6383717,0.0008129287006845207,0.00019468766668850776,0.0,0.5,0.001995314717736031,0.002026946340948118,0.022001071046054983,0.0014687875290791657,0.0,0.09887019467235372,,
cult,furry,0.012774065204832973,390543208.9149533,0.0008761157346384651,4.139141376512856e-05,0.0,0.5,0.0008958670122518345,0.006493001280801429,0.023880360188821455,0.0002864545288432991,0.0,0.09883670120789927,,
rip,furry,0.005284334441650699,748845433.5678732,0.0007310689812349514,0.00012909078382461323,0.0,0.5,0.0017688421054501708,0.0013016196112092078,0.01956642468959499,0.0009628563152134622,0.0,0.09883308297261528,,
ireland,furry,0.005997258538673202,116409781.50775367,0.000587856152299758,2.7093662792272888e-05,0.0,0.5,0.00022796255095133377,0.0017957710308152018,0.015307033202427706,0.00017617979947459714,0.0,0.09882829979443843,,
sauce,furry,0.007053638543037256,473754504.37151325,0.0007222327997057718,8.557118685839808e-05,0.0,0.5,0.001098604766606307,0.0025279831709014234,0.019303621722400733,0.0006272013029814344,0.0,0.09882535658246176,,
pumpkin,furry,0.008403395017861357,586731950.9928868,0.0008164298292149503,0.00012586979631755752,0.0,0.5,0.0013738653991327756,0.003463544306991987,0.02210520052362252,0.0009380137000137098,0.0,0.09881828809851655,,
racism,furry,0.0049234525778129815,233548158.96320406,0.0005860222278314377,4.700457103010322e-05,0.0,0.5,0.0005133609630748695,0.0010514803803005398,0.015252489190368519,0.0003297473096082038,0.0,0.09881758215802526,,
drinking,furry,0.008883368306651852,273762275.2455902,0.0007499083871367871,5.713819838194346e-05,0.0,0.5,0.0006113394837036799,0.0037962297682063726,0.020126740449839347,0.0004079052671687323,0.0,0.09878100463377995,,
parade,furry,0.023304326878667705,1054580142.3267261,0.001492481076400293,0.0002251064269106082,0.0,0.5,0.0025137405947946484,0.013791876121307457,0.042212106787258515,0.0017033992912781255,0.0,0.09877616868124872,,
los,furry,0.008099660575122987,843622953.5885702,0.0008922876140409258,0.00014896365150981631,0.0,0.5,0.0019997600531501108,0.003253015855661405,0.02436133920425245,0.0011161304287384715,0.0,0.09873080307573862,,
relationship,furry,0.01026084193624739,782643453.663015,0.0009618100234308859,0.00014377561849414583,0.0,0.5,0.0018511883140763,0.004751002586767689,0.026429053115950656,0.0010761165176104135,0.0,0.09870901186863795,,
mouth,furry,0.007250989603036981,1775862087.888238,0.0011560392966666255,0.0003545756984266237,0.0,0.5,0.004271087131670823,0.0026647737589414475,0.032205759847673446,0.0027019611563642424,0.0,0.0987088477944991,,
product,furry,0.006749996583929665,753277508.2356628,0.0009084594934433865,0.00025710366873590233,0.0,0.5,0.00177964050559944,0.0023175188230534285,0.024842318219683447,0.0019501854599229748,0.0,0.09870687046759032,,
tour,furry,0.0065989119786762215,458718042.4578374,0.0007459070973877246,8.564913003324821e-05,0.0,0.5,0.0010619696138294027,0.002212797054665449,0.020007735332619302,0.0006278024578434161,0.0,0.09870049056216464,,
pic,furry,0.01570422882450144,2466186452.6394186,0.0017203878716906416,0.0005881058943691151,0.0,0.5,0.005953007966071183,0.00852399520902505,0.04899043992224999,0.004503117100810984,0.0,0.09869593615754575,,
spotify,furry,0.010372531849003967,397117755.20600295,0.0008616110592981138,6.850188691910042e-05,0.0,0.5,0.0009118853754275739,0.004828418582628733,0.02344896663889881,0.0004955503576759226,0.0,0.09868563078800892,,
warm,furry,0.009002093840503,2534868514.2077603,0.0014578032319084184,0.0005089227453288094,0.0,0.5,0.006120346388702404,0.0038785223872117476,0.04118072910468483,0.003892398649527363,0.0,0.0986608743877356,,
blue sky,furry,0.010023708719641542,597794887.4560784,0.0009157951913166678,0.00010163400174478194,0.0,0.5,0.0014008193707397262,0.004586637661930793,0.025060494267920192,0.0007510894982548308,0.0,0.09864988247120925,,
healthcare,furry,0.0055741403912651505,108788999.24922742,0.0006290360926338589,2.277333697706725e-05,0.0,0.5,0.0002093951164096544,0.0015024937603792896,0.016531794200483955,0.00014285828191838089,0.0,0.09864978823777003,,
cars,furry,0.004397484625058035,888443519.7624807,0.0007702482766945212,0.00010674204555202822,0.0,0.5,0.0021089618253991487,0.0006869144866708966,0.02073168312904122,0.0007904864740111551,0.0,0.09864928284367913,,
france,furry,0.005533623415655689,109895821.5538034,0.0006227007171978434,9.332362767605502e-06,0.0,0.5,0.00021209180160447055,0.0014744100960745262,0.016343369431552224,3.919164258370102e-05,0.0,0.09863904084222279,,
eggs,furry,0.007659184181374553,705259299.686535,0.0008732814877328792,0.00011823836106878913,0.0,0.5,0.0016626479300607371,0.002947707006959595,0.02379606489745726,0.0008791544809413955,0.0,0.09861486776754572,,
bag,furry,0.006631445786185253,726622383.7420046,0.0008476065451763952,0.00012292273648448196,0.0,0.5,0.001714697398389863,0.0022353473194593014,0.02303244872862867,0.0009152838157023403,0.0,0.0986038176586596,,
ship,furry,0.007431363420460007,1147292933.571348,0.0010139935105749087,0.00022228292875538442,0.0,0.5,0.0027396279937798285,0.002789796855104976,0.027981078186362016,0.0016816224051418758,0.0,0.09858869290967098,,
gaming,furry,0.00571517081050476,1847312519.4512625,0.0011483701579809225,0.0003251343057780396,0.0,0.5,0.004445170469314662,0.0016002466378117405,0.03197766670633504,0.0024748875688661762,0.0,0.09855002631111773,,
deals,furry,0.011987812309817807,662033741.4685065,0.0010336665185077991,0.00010745937450049109,0.0,0.5,0.0015573322688183697,0.005948023230734475,0.02856618667936055,0.0007960190403434584,0.0,0.09854605603052366,,
technology,furry,0.003493312813966273,321930113.76817703,0.0006377055537568276,3.9984544294712155e-05,0.0,0.5,0.000728696620863936,6.020291122443757e-05,0.016789638621127378,0.00027560372088043865,0.0,0.09854470682896382,,
jesus,furry,0.018314856953305505,693166024.5116233,0.00128341368701178,0.0001364520688206588,0.0,0.5,0.0016331836194968879,0.010333508453562146,0.03599408941251141,0.001019631937637293,0.0,0.0985321620350919,,
crypto,furry,0.005693419514896627,196675084.06142214,0.000695890975524444,3.0044266070997543e-05,0.0,0.5,0.000423522626095317,0.0015851700908863118,0.018520171367368797,0.00019893701343457555,0.0,0.09852019715547378,,
snow,furry,0.04459491344673755,1168430093.409387,0.0024012740106561016,0.000313309855794981,0.0,0.5,0.002791127015583097,0.02854909027747863,0.06924114403586022,0.0023836887485558303,0.0,0.09851239672829136,,
crying,furry,0.008393257611862014,594870891.0416796,0.000920296642284363,0.00012323646831725632,0.0,0.5,0.0013936952842374891,0.0034565177334947243,0.025194375024792735,0.000917703545422016,0.0,0.09850720510074795,,
queen,furry,0.005549360288570227,843622953.5885702,0.0008922876140409258,0.0001679717999574511,0.0,0.5,0.0019997600531501108,0.0014853178464554655,0.02436133920425245,0.0012627351940503397,0.0,0.0985022995656857,,
recipe,furry,0.007769810598266463,89503032.21438842,0.0007645797828833494,2.1528988783396843e-05,0.0,0.5,0.00016240637977546946,0.0030243858584409417,0.02056309254631283,0.00013326095709729883,0.0,0.09846314513936429,,
mais,furry,0.008135645745075679,251713558.31554183,0.0008155962271838956,3.6216320005886346e-05,0.0,0.5,0.000557619524985707,0.003277958374635236,0.022080407790868343,0.00024654041473951206,0.0,0.09845681198579047,,
ads,furry,0.0058737390002254995,187168674.54956296,0.0007312357016411624,2.7469473202160904e-05,0.0,0.5,0.0004003610095643682,0.0017101555276670694,0.019571383236145823,0.00017907832465684573,0.0,0.09842422678861258,,
radio,furry,0.005558940588555714,350073268.1668491,0.0007819187051292867,7.591499939293033e-05,0.0,0.5,0.000797265195501938,0.001491958271232593,0.02107878138759967,0.000552725711574821,0.0,0.09841355006891903,,
language,furry,0.015110454291557425,470577155.7899505,0.0011633749945399066,0.000111560235212397,0.0,0.5,0.0010908634075432976,0.008112430317887824,0.03242393589591019,0.0008276478822531203,0.0,0.0983995556101641,,
paul,furry,0.003950169387993077,292351069.06576055,0.0007022263509604596,3.884060120323451e-05,0.0,0.5,0.000656629612821151,0.0003768654080519929,0.01870859613630053,0.0002667807937595658,0.0,0.09838369131858188,,
covid,furry,0.014414545991489724,253801775.45939082,0.0010785143077785405,5.8741373765354034e-05,0.0,0.5,0.000562707301254849,0.007630073113480981,0.029900035701535165,0.0004202701301371671,0.0,0.09837211638965389,,
advice,furry,0.007227764057984156,786871746.5398704,0.0009566416908383469,0.00011430328387596415,0.0,0.5,0.0018614902159743926,0.0026486753606590648,0.02627533817287477,0.0008488042829761657,0.0,0.0983542666007503,,
crime,furry,0.004429226355583093,782426443.9367905,0.0008746152509825667,0.00013230021303036265,0.0,0.5,0.0018506595870047356,0.0007089157365447849,0.023835733269863938,0.0009876097843264677,0.0,0.0983397983969779,,
father,furry,0.006564729248561326,657555756.5630065,0.0009366352420930346,0.00013402611490554282,0.0,0.5,0.0015464220119981496,0.002189103866733058,0.025680312586774567,0.001000921203903138,0.0,0.09831984902470792,,
videos,furry,0.010211937810324255,1527770206.7275672,0.0013437664740601387,0.00033665408119947003,0.0,0.5,0.0036666308426042907,0.004717105509434442,0.037789083263913684,0.0025637365157668607,0.0,0.09830291779748637,,
steam,furry,0.006967324901461205,1054153245.3333935,0.0010386681306941271,0.0001594925575806199,0.0,0.5,0.002512700493961053,0.0024681563131836058,0.028714943075885603,0.0011973370653424135,0.0,0.09830060350451679,,
ride,furry,0.004807975084130917,1041778979.0912883,0.0009853176007066278,0.00019233161379933011,0.0,0.5,0.0024825515708377685,0.0009714390860395424,0.027128208179618394,0.001450615923263281,0.0,0.09829205933992748,,
league,furry,0.007649256309830136,749513629.4909397,0.0010043237270146745,0.0001273709815847532,0.0,0.5,0.0017704701120827802,0.002940825668766891,0.02769348248641359,0.0009495919404926893,0.0,0.09826326760921342,,
english,furry,0.011919435336840303,697469710.3779951,0.0011773795086616253,0.00015496734827282607,0.0,0.5,0.0016436692104639318,0.00590062887500108,0.03284045380618033,0.0011624353362032587,0.0,0.09822039162677575,,
george,furry,0.00425977058633638,264245218.83327425,0.0007769170929429586,4.640811542313517e-05,0.0,0.5,0.0005881519268400202,0.0005914603029531693,0.020930024991074617,0.00032514700703168537,0.0,0.09819463368346144,,
pack,furry,0.018558269606898565,1106721669.7231889,0.0015458316063877923,0.00023645577499525994,0.0,0.5,0.0026407793112930554,0.0105022258651708,0.04379884168352573,0.0017909337777104483,0.0,0.09817133901810926,,
donate,furry,0.006519619982632968,236622355.175141,0.0008676129939217074,3.422472183559109e-05,0.0,0.5,0.0005208509995300583,0.0021578371331649557,0.02362747431472887,0.0002311797506981907,0.0,0.09812289327608242,,
mexico,furry,0.005996000158612114,382179621.57627827,0.0008952885813527227,5.930262274223649e-05,0.0,0.5,0.0008754897917544602,0.0017948988057127158,0.024450593042167484,0.00042459889339172897,0.0,0.098105423198339,,
winning,furry,0.006872080494082985,298951867.8742672,0.0009156284709104568,5.966770426714131e-05,0.0,0.5,0.0006727119381838289,0.002402139244449298,0.025055535721369357,0.00042741466955350605,0.0,0.09809616336955561,,
sun,furry,0.008345729096745564,932865737.3829674,0.0011737116597249847,0.0001951027953871865,0.0,0.5,0.002217193052835389,0.0034235741377954803,0.03273136578206196,0.0014719893057073144,0.0,0.09805183547945705,,
word,furry,0.057169809000283504,656465200.2475774,0.00281457389765301,0.0001622541036392977,0.0,0.5,0.0015437649576021798,0.03726516891072155,0.08153338093538022,0.0012186361315268818,0.0,0.09804984926747237,,
british,furry,0.005537976445281651,312434567.13196266,0.0008761157346384651,4.1084967839909604e-05,0.0,0.5,0.0007055614708721989,0.0014774273257883762,0.023880360188821455,0.0002840909933800071,0.0,0.09804571312250555,,
holy,furry,0.033264942885603964,529535914.1374633,0.0019384581630145451,0.0001271923479899429,0.0,0.5,0.0012345117692388902,0.020695910590803557,0.055476218810742196,0.0009482141873508656,0.0,0.09804072060823181,,
drink,furry,0.014808921351374515,1076342654.321691,0.0014623046828761137,0.0002468156814721354,0.0,0.5,0.00256676323777555,0.007903427801250137,0.04131460986155738,0.0018708369656447901,0.0,0.0980351150729981,,
georgia,furry,0.018348435571427867,106447335.96882454,0.0012857477726987332,2.5168044158117528e-05,0.0,0.5,0.0002036898386307374,0.0103567829113661,0.03606350906422309,0.00016132801794952,0.0,0.09802823650249615,,
para,furry,0.010179389868677589,437925080.51631,0.0010938525851499467,8.442442224608608e-05,0.0,0.5,0.0010113092030369284,0.004694545447799373,0.03035622198421199,0.0006183566142249723,0.0,0.09802541061291235,,
police,furry,0.006171414278378929,425054453.1528654,0.0009659780335861593,8.532644140474017e-05,0.0,0.5,0.0009799509352142602,0.0019164841703591447,0.026553016779721533,0.0006253136467537112,0.0,0.09798448954631302,,
meet,furry,0.010916615973911631,2449950495.2051134,0.0018155852236370856,0.0006121781456457261,0.0,0.5,0.005913450337122307,0.0052055413981305365,0.05182177000277678,0.004688779936865644,0.0,0.09795353926108277,,
sending,furry,0.007413732069319319,1192570046.4767435,0.0012624069158292022,0.00026008192741642063,0.0,0.5,0.002849942106109516,0.0027775759788123515,0.03536931254710619,0.0019731559726006444,0.0,0.0979429825564833,,
delicious,furry,0.007443099506210366,978933182.2340388,0.001188383055471547,0.00019059735424912003,0.0,0.5,0.002329432746577814,0.0027979315267458683,0.033167717878535445,0.0014372400431743367,0.0,0.0979281145012675,,
band,furry,0.007421566190169316,767879121.0069171,0.0011585401027597896,0.00018165062356472944,0.0,0.5,0.0018152161827590762,0.0027830060687133087,0.03228013804593598,0.0013682363021783651,0.0,0.0978945394178098,,
wake,furry,0.013524305591143197,794024286.5982479,0.0013789444797706462,0.00017585104550255803,0.0,0.5,0.0018789168153490277,0.00701301786249546,0.03883533658613987,0.001323505707662291,0.0,0.09787507881074571,,
goals,furry,0.0053990540293014574,428530624.5837257,0.0009581421744942453,4.791681640671794e-05,0.0,0.5,0.0009884203525665197,0.0013811355755748325,0.026319965091832282,0.0003367832142211057,0.0,0.09785705370122157,,
dream,furry,0.019772882256287826,839388413.5913278,0.0016305255727429475,0.0001930799884502435,0.0,0.5,0.001989442930636217,0.01134411431791608,0.046317783331349914,0.0014563879367955176,0.0,0.09783182438487854,,
racist,furry,0.0072031994708410055,138974409.25708845,0.000984817439487995,3.1642027471517783e-05,0.0,0.5,0.00028293948566487817,0.00263164882773709,0.027113332539965892,0.00021126011980092857,0.0,0.09779281699724719,,
cheese,furry,0.011880436631577972,623879814.9245226,0.0013162576070353345,0.00015907797386051782,0.0,0.5,0.00146437323789725,0.00587359757440588,0.03697092308302591,0.001194139491988274,0.0,0.09777535684843482,,
evidence,furry,0.005093022473098391,471175210.449961,0.0010166610370742836,0.00010071457827016791,0.0,0.5,0.0010923205205240112,0.001169014918447986,0.028060414931175375,0.0007439982308918182,0.0,0.09777377440647742,,
taste,furry,0.0070515299254346004,908099392.4268676,0.0012057219777174843,0.00015105705127723307,0.0,0.5,0.002156851807906819,0.00252652161786077,0.033683406719822284,0.0011322762612718997,0.0,0.09772507699759622,,
lucky,furry,0.009181083762818516,1010863019.5876844,0.0013539364188390058,0.0002085643692832022,0.0,0.5,0.0024072272753910455,0.004002586259616649,0.03809155460351462,0.0015758148249150686,0.0,0.09766663163989803,,
breakfast,furry,0.008385906152631222,721860394.9512179,0.001232397242711234,0.0001367524452668741,0.0,0.5,0.0017030951885166942,0.0034514221924262668,0.034476774167955894,0.0010219486608322912,0.0,0.09766614211497976,,
december,furry,0.01203436967299527,2136857944.9457679,0.0018574320455960304,0.0005238217594364909,0.0,0.5,0.005150625047641846,0.005980293688702358,0.05306636518703638,0.004007310760649192,0.0,0.09762236023429238,,
door,furry,0.008578153125055355,925503784.8467027,0.0013309290027818967,0.00019866740936615355,0.0,0.5,0.002199256236485189,0.0035846749674904,0.037407275179499384,0.001499482219983186,0.0,0.09761169552946647,,
por,furry,0.010928542420333937,576048763.4726707,0.0013067545438813111,0.00011258099278642282,0.0,0.5,0.0013478366558556441,0.005213808015088851,0.036688285929628306,0.0008355207124234354,0.0,0.09759169011857749,,
sharing,furry,0.03279496562997709,877991316.816384,0.0021823701173011435,0.00019607921552812388,0.0,0.5,0.002083495857807584,0.020370153712868738,0.06273057241461384,0.0014795201731141142,0.0,0.09756904503030897,,
songs,furry,0.011566085659658621,373437287.74989784,0.0012827468053869364,7.727041292527042e-05,0.0,0.5,0.0008541897853304191,0.005655710453354383,0.035974255226308066,0.0005631796536490146,0.0,0.09756256391585069,,
details,furry,0.026390021777734238,774189012.5917015,0.0019446268180443496,0.00019184346992148963,0.0,0.5,0.001830589735629518,0.01593067395576553,0.05565968503312309,0.0014468510000859196,0.0,0.09755146328719991,,
london,furry,0.004570393956819175,206677199.44490367,0.0009933201802047526,2.359547910620325e-05,0.0,0.5,0.0004478919908614259,0.000806763699384763,0.027366218414058473,0.0001491992442812869,0.0,0.09751127092274448,,
joke,furry,0.012068837305806936,912338146.3844692,0.0015001502150859961,0.00020635538794217423,0.0,0.5,0.002167179197402562,0.00600418435217618,0.04244019992859693,0.0015587775426162765,0.0,0.09747973788510132,,
education,furry,0.0067842372681009185,128088912.78059201,0.0010685110834058845,2.1935542298013044e-05,0.0,0.5,0.0002564178325819681,0.002341252180871142,0.029602522908485068,0.00013639659562417704,0.0,0.09747631825170461,,
