term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
sir,weeb,0.02724604225369669,196318314.92455527,0.001077513985341275,7.23931397231006e-05,0.0,0.5,0.00046418071003920036,0.016524010238232766,0.03145513410758309,0.000266603446513951,0.0,0.09949257512861295,,
wearing,weeb,0.010676200162870832,2533990570.5622873,0.0011687100475386567,0.001021963986680928,0.0,0.5,0.00599144070041689,0.005038901197837534,0.03416302808883081,0.0037636041495701478,0.0,0.09947872154826848,,
journalism,weeb,0.005256371162276897,231112016.619833,0.00030509834336601163,2.3798191337458354e-05,0.0,0.5,0.0005464479461043264,0.0012822373315848914,0.008519717626558152,8.764200386435605e-05,0.0,0.09947156392726889,,
tickets,weeb,0.008258829406046775,652476165.9440064,0.0005403408365296414,0.0001913770415781851,0.0,0.5,0.001542733545303377,0.003363341069925461,0.015504796982208096,0.0007047874848852126,0.0,0.09943876504255,,
caturday,weeb,0.014616460083609572,111415980.56079207,0.0006328706619767105,3.979624323463865e-05,0.0,0.5,0.0002634351715289376,0.007770026490952984,0.018252294531737313,0.0001465583015910634,0.0,0.09942960113017277,,
omg,weeb,0.1022372548807665,1053825046.1012133,0.004014627381559323,0.0005508740939046536,0.0,0.5,0.0024916944623548723,0.06850291561176207,0.11866714190948606,0.0020287133917934776,0.0,0.09941424039123506,,
hug,weeb,0.006734306831547097,465958541.1771625,0.00045397966611237687,0.00013679675477044526,0.0,0.5,0.0011017258709436492,0.0023066437334814905,0.012940465935980831,0.0005037837346635591,0.0,0.09939824107427876,,
mais,weeb,0.008135645745075679,1642634191.8308477,0.0008155962271838956,0.0005219897943968282,0.0,0.5,0.0038838918609897916,0.003277958374635236,0.023677983386303107,0.0019223406908941655,0.0,0.09938125896248648,,
por,weeb,0.010928542420333937,2859857122.1726975,0.0013067545438813111,0.001155438098294614,0.0,0.5,0.006761929013556065,0.005213808015088851,0.03826199740596628,0.004255151529787467,0.0,0.09937204514682478,,
xmas,weeb,0.00793172657904931,1061850528.110248,0.0006640473779381553,0.0003444607986302835,0.0,0.5,0.002510670144469871,0.003136615213704572,0.01917802794031742,0.0012685516397692215,0.0,0.09937196142686024,,
french,weeb,0.011434192045519924,1264002027.7735305,0.0008367697187726844,0.0003948708016534347,0.0,0.5,0.0029886430054596987,0.005564290599633903,0.024306690032771954,0.0014541974149926197,0.0,0.09936525254150799,,
rain,weeb,0.008221461801146555,1837758589.0796027,0.0008441054166459655,0.00047236596466701834,0.0,0.5,0.0043452496374952855,0.0033374403392784826,0.024524509658320214,0.0017395901694249726,0.0,0.09935211255491506,,
vance,weeb,0.008627707529706702,153292873.17532808,0.00045998160073597056,4.766444232602478e-05,0.0,0.5,0.00036245010936354985,0.003619022774653131,0.013118681993247592,0.00017553465216302386,0.0,0.09934735890178668,,
duck,weeb,0.005535773421448324,200443132.13729557,0.00035178005710507354,2.3180343069077424e-05,0.0,0.5,0.0004739335473296361,0.0014759003366471603,0.009905842516410728,8.53666435414984e-05,0.0,0.0993469291692073,,
blanket,weeb,0.005853296145500212,350837846.38687634,0.00040196289937456507,4.510599909788002e-05,0.0,0.5,0.0008295311657858714,0.001695985904665841,0.011395926773002248,0.00016611262978711056,0.0,0.0993222395990036,,
santa,weeb,0.01418082915592025,621310709.4630401,0.0007944227355951068,0.0002266497594892194,0.0,0.5,0.0014690450373127184,0.0074680761960464,0.02304927673983426,0.0008346869228563407,0.0,0.09931776449360016,,
het,weeb,0.009567723638336266,374720957.5754041,0.000564515295430227,0.0001010363503672692,0.0,0.5,0.0008860010856387203,0.004270579225714063,0.016222611657310326,0.0003720882853559894,0.0,0.09928854800659284,,
hugs,weeb,0.010181138620438493,256869147.89001042,0.00054901029765261,4.178156597309267e-05,0.0,0.5,0.0006073488533179937,0.004695757565847842,0.015762220176037862,0.00015386968339518013,0.0,0.09928807880878579,,
gross,weeb,0.009021960311510029,593343234.9306531,0.0005941915277357735,0.00014394782237452726,0.0,0.5,0.001402917930468736,0.0038922924994743086,0.01710379105157375,0.0005301190929142824,0.0,0.09928657812908609,,
starter,weeb,0.02264381758961226,1263312624.6887424,0.001283747127824202,0.00045670583518388306,0.0,0.5,0.002987012960837916,0.01333405514960394,0.037578835853110365,0.0016819183443179543,0.0,0.09926010686537663,,
palestine,weeb,0.0075182977478659724,629180383.1590269,0.0005603472852749536,0.00014785198352643334,0.0,0.5,0.0014876523217394605,0.0028500539308295384,0.01609885050643063,0.0005444970135684394,0.0,0.09925127775672138,,
deals,weeb,0.011987812309817807,1637168083.04825,0.0010336665185077991,0.0006509849852802505,0.0,0.5,0.003870967635061952,0.005948023230734475,0.030153166800328715,0.0023973934735858292,0.0,0.09925042869998614,,
bike,weeb,0.006226875648059556,551594452.3303671,0.0005113314858489386,0.00017117165283932813,0.0,0.5,0.001304205899662439,0.001954926291582759,0.014643419372085425,0.0006303767562369218,0.0,0.0992473323755206,,
belly,weeb,0.005917150046586441,455421792.51451,0.00046448305170366584,9.10503512911572e-05,0.0,0.5,0.0010768124772156406,0.001740245168731851,0.013252344036197662,0.00033531267677263836,0.0,0.0992349930363263,,
musks,weeb,0.006155891505785008,169241707.69288275,0.0004166342951211274,5.0150451354062184e-05,0.0,0.5,0.00040015999564441595,0.0019057248200362378,0.011831566024098772,0.00018468991987864798,0.0,0.0992289065996941,,
para,weeb,0.010179389868677589,2127245539.1371317,0.0010938525851499467,0.0007726807770672319,0.0,0.5,0.0050297209670114645,0.004694545447799373,0.0319402778190315,0.0028455646351178716,0.0,0.09922748938744852,,
arsenal,weeb,0.006173334409133657,166904115.59850717,0.00042246950933851014,4.9800796812749006e-05,0.0,0.5,0.0003946329251896483,0.0019178150768921695,0.012004831635330344,0.00018340224115439448,0.0,0.09921196624332732,,
images,weeb,0.01422333297644729,1396264246.5468388,0.0010605085039077596,0.0005489091588990764,0.0,0.5,0.0033013676264159637,0.00749753700869088,0.030950188611993945,0.002021477092239866,0.0,0.0991952544884474,,
stuffed,weeb,0.009588420989670032,459962001.1579622,0.0006131976540438201,0.00010128190719948956,0.0,0.5,0.0010875474780363927,0.004284925248784934,0.017668141899585155,0.00037299260167705794,0.0,0.09918668224338577,,
journalists,weeb,0.005235276118012029,312475090.74584144,0.0004513121396130019,9.63020030816641e-05,0.0,0.5,0.0007388251551960841,0.0012676156543072231,0.012861258799417827,0.0003546530241121188,0.0,0.09914044475527156,,
church,weeb,0.012305868010372964,560178904.6847327,0.000755243440135537,0.00014702193656698814,0.0,0.5,0.0013245032274521486,0.006168478222506409,0.021885921921565136,0.0005414401855181165,0.0,0.0991369402330894,,
male,weeb,0.006787291079262779,1762897268.1720996,0.0008799503039813167,0.0005519144535049324,0.0,0.5,0.004168245362032391,0.002343368879026169,0.025588855555885588,0.0020325447417820137,0.0,0.09913440503411734,,
queen,weeb,0.005549360288570227,1738522383.4141555,0.0008922876140409258,0.000741806727851449,0.0,0.5,0.004110612678508114,0.0014853178464554655,0.02595518856248948,0.002731864249138584,0.0,0.09913236741870564,,
los,weeb,0.008099660575122987,1580474894.0128684,0.0008922876140409258,0.0005248684339189795,0.0,0.5,0.003736920616825558,0.003253015855661405,0.02595518856248948,0.0019329419056061158,0.0,0.09912305312186691,,
nfl,weeb,0.010160454894592186,122164949.67113349,0.0005771860463022581,2.059817088242564e-05,0.0,0.5,0.0002888503454302883,0.00468142098705582,0.016598845555984596,7.585723412664251e-05,0.0,0.09911906297007764,,
german,weeb,0.0060831606326654155,712811895.1324618,0.0005935246461109297,0.00022214755840670706,0.0,0.5,0.0016853930909814917,0.0018553126312052925,0.017083989267432997,0.0008181065903816378,0.0,0.09911150323372919,,
league,weeb,0.007649256309830136,1895625389.6057727,0.0010043237270146745,0.00073606603289562,0.0,0.5,0.004482071576733389,0.002940825668766891,0.029281888298135668,0.0027107228942192738,0.0,0.09908703005940295,,
kiss,weeb,0.010544335070409179,1670304771.272593,0.0010131599085438539,0.0005285377859046789,0.0,0.5,0.003949316980482088,0.004947501113440689,0.029544261938000613,0.001946455090551569,0.0,0.09906417614195036,,
sauce,weeb,0.007053638543037256,1073934851.1661282,0.0007222327997057718,0.00028130284988757756,0.0,0.5,0.002539242667917707,0.0025279831709014234,0.020905733606597955,0.0010359587880989986,0.0,0.09905546234558371,,
lions,weeb,0.011030086098295288,111769308.13869941,0.0006308700171021792,2.006581587607352e-05,0.0,0.5,0.0002642705894880439,0.005284191317920361,0.018192889179315056,7.389672129344733e-05,0.0,0.09904466807797752,,
parade,weeb,0.023304326878667705,1748056157.9385889,0.001492481076400293,0.000569238631573112,0.0,0.5,0.004133154611133227,0.013791876121307457,0.04377679428916545,0.0020963447869059614,0.0,0.0990418191082327,,
bsky,weeb,0.018427190537220445,1484561569.6235006,0.0012824133645745145,0.0005616819190084317,0.0,0.5,0.0035101403745726317,0.010411370599326094,0.03753923228482887,0.002068515553061913,0.0,0.09902693932459604,,
donation,weeb,0.004886746943551171,420551917.4214802,0.0005029954655383919,0.00010683408094799038,0.0,0.5,0.000994365134562557,0.0010260384835351407,0.014395897070326038,0.00039343968634083116,0.0,0.09901154901399539,,
telegram,weeb,0.003406456630982867,460546319.73564416,0.0004593147191111268,0.00010839795860900626,0.0,0.5,0.0010889290578058692,0.0,0.01309888020910684,0.000399199005192697,0.0,0.09900769754194867,,
ohio,weeb,0.010510391001280905,393611047.011802,0.0007165643058946001,0.0001474708745022858,0.0,0.5,0.0009306653602412242,0.004923973349381381,0.020737418441401572,0.0005430934968854507,0.0,0.09898676060453668,,
christian,weeb,0.013094724251231427,438638328.5803508,0.0008037590783429192,0.00010832627039930918,0.0,0.5,0.0010371291689676597,0.006715260738223441,0.023326501717804777,0.00039893499780397534,0.0,0.09898179852219756,,
bitcoin,weeb,0.004605698963300653,161610635.11718827,0.00043630730305401773,2.2139567835635848e-05,0.0,0.5,0.0003821168666174182,0.000831234774419095,0.012415718656250928,8.153376289364685e-05,0.0,0.09897992016458468,,
rip,weeb,0.005284334441650699,1157404983.8591878,0.0007310689812349514,0.000381691353811313,0.0,0.5,0.0027366018673149737,0.0013016196112092078,0.02116810724646291,0.0014056612383424546,0.0,0.0989771679000837,,
lmao,weeb,0.0857162196928501,1650112629.8155882,0.0037603787620876464,0.0008117291082268635,0.0,0.5,0.0039015740963689767,0.05705163626019349,0.1111177117058247,0.0029893685881940213,0.0,0.09897363123476886,,
ship,weeb,0.007431363420460007,2016625704.123973,0.0010139935105749087,0.0005997982490566421,0.0,0.5,0.0047681682250751865,0.002789796855104976,0.029569014168176554,0.0022088872097987943,0.0,0.09896742355891282,,
feet,weeb,0.012465616559928411,2166120853.036966,0.001302086372507405,0.0008833602248021843,0.0,0.5,0.005121638885194272,0.006279205259048607,0.03812338491698102,0.003253165719105436,0.0,0.09896716150397442,,
drugs,weeb,0.0062827888769531074,381940143.8953048,0.0005538451894327272,6.252605252188412e-05,0.0,0.5,0.0009030703388725033,0.001993681611465896,0.015905783111058308,0.0002302657567140626,0.0,0.09894665443756707,,
relationship,weeb,0.01026084193624739,1319610249.8096015,0.0009618100234308859,0.0004328027516194783,0.0,0.5,0.0031201246962975636,0.004751002586767689,0.028019524559162783,0.001593890052066005,0.0,0.0989331953843749,,
albums,weeb,0.007441553976140391,246322105.5119365,0.0005725178749283519,4.1295011562603234e-05,0.0,0.5,0.0005824111208310919,0.002796860268415126,0.016460233066999338,0.00015207784119508757,0.0,0.09892800741802733,,
irish,weeb,0.00792743455820237,123520752.02927713,0.0005708506708662426,4.230118443316413e-05,0.0,0.5,0.00029205604379581166,0.0031336402712059917,0.01641072860664746,0.0001557832911328359,0.0,0.09892633021155853,,
drinking,weeb,0.008883368306651852,752218893.087728,0.0007499083871367871,0.00018377320702799002,0.0,0.5,0.0017785681383448433,0.0037962297682063726,0.021727507648439125,0.0006767847141039228,0.0,0.098921593506582,,
syria,weeb,0.008559390593038313,116865172.4068266,0.000603361150077375,4.095004095004095e-05,0.0,0.5,0.00027631939856197923,0.003571670032083747,0.017376065583509077,0.00015080741205488293,0.0,0.09889110967918777,,
windows,weeb,0.007265607489941954,351372244.90585154,0.0006020273868276875,6.105503093454901e-05,0.0,0.5,0.00083079471312264,0.0026749059028764064,0.017336462015227573,0.0002248484005035152,0.0,0.09888996072665912,,
steam,weeb,0.006967324901461205,1900831857.6082032,0.0010386681306941271,0.0006949701019560887,0.0,0.5,0.004494381900480276,0.0024681563131836058,0.030301680181384346,0.0025593782106196174,0.0,0.09887877636159008,,
smell,weeb,0.007315325682032736,342827663.19376564,0.0006170322233866717,8.081134604490028e-05,0.0,0.5,0.0008105916566343637,0.00270936723656468,0.017782002158394473,0.0002976053180647875,0.0,0.09886472453048833,,
disgusting,weeb,0.007021175285608484,629055626.4028574,0.0006725501186549131,0.00013673002030503424,0.0,0.5,0.0014873573432516757,0.002505481806716287,0.019430500688112,0.0005035379705131452,0.0,0.09885612816347487,,
additional,weeb,0.026390021777734238,112632515.38160963,0.0012520702506441243,6.375557973253101e-05,0.0,0.5,0.00026631158169541404,0.01593067395576553,0.03663825110642469,0.00023479375747760106,0.0,0.09883773673843084,,
wine,weeb,0.008930071285770365,491899360.34881437,0.000716731026300811,0.00011394104199453608,0.0,0.5,0.0011630610951519627,0.0038286011574294723,0.02074236888743676,0.00041961261262219904,0.0,0.0988375686570567,,
race,weeb,0.012402309561033284,831210634.4183054,0.000933134113562605,0.00023169704346466538,0.0,0.5,0.0019653384994909803,0.00623532507109357,0.027168047841110488,0.0008532746413685569,0.0,0.09882488033679333,,
cult,weeb,0.012774065204832973,482894478.51142687,0.0008761157346384651,0.0001802143687586796,0.0,0.5,0.0011417696917151313,0.006493001280801429,0.025474995297076267,0.0006636785199008119,0.0,0.09882072423073081,,
scotland,weeb,0.006400645662497095,127198512.10294741,0.00055434535065136,4.302185510239202e-05,0.0,0.5,0.0003007518462379126,0.0020753720721053857,0.015920634449163872,0.0001584373172595182,0.0,0.09881900206446188,,
birds,weeb,0.019866826933414575,203073826.07320747,0.001041669098005924,5.0264727565176595e-05,0.0,0.5,0.0004801536362680353,0.011409230500354707,0.030390788210017727,0.00018511076682428663,0.0,0.09881461417301111,,
ads,weeb,0.0058737390002254995,964284248.058371,0.0007312357016411624,0.0002378544857463566,0.0,0.5,0.0022799816059717285,0.0017101555276670694,0.021173057692498096,0.0008759507587505161,0.0,0.09881420157078223,,
legs,weeb,0.005534375076714315,657241745.6624985,0.0006437074883804213,0.0001391333412554926,0.0,0.5,0.001554001420021679,0.0014749310973714855,0.018574073524024515,0.0005123887214395749,0.0,0.09880272977656751,,
disabled,weeb,0.00606165714727483,456240626.3460329,0.0006181992662301482,9.875045707697981e-05,0.0,0.5,0.0010787485516438797,0.0018404078497894112,0.01781665528064079,0.0003636699872702138,0.0,0.09880106285655067,,
dogs,weeb,0.019761187180997546,1450463324.5115814,0.0014097877549196691,0.0005893142653715522,0.0,0.5,0.0034295174961966437,0.011336008071990002,0.041321373055712325,0.0021702776648290364,0.0,0.09879673682067384,,
dream,weeb,0.019772882256287826,2162244903.365194,0.0016305255727429475,0.0009216748849950816,0.0,0.5,0.005112474477525987,0.01134411431791608,0.047875763606300935,0.0033942677696382406,0.0,0.09878510262497207,,
mood,weeb,0.013973326586001625,1116096945.6975174,0.0010740128568108454,0.00029179652976443017,0.0,0.5,0.002638931945425214,0.007324249258613054,0.03135117474084415,0.001074604041399019,0.0,0.09875995731414235,,
racism,weeb,0.0049234525778129815,360968754.0822135,0.0005860222278314377,0.00010384194695105278,0.0,0.5,0.0008534849773758414,0.0010514803803005398,0.01686121919584955,0.0003824205035969091,0.0,0.09873790225883453,,
technology,weeb,0.003493312813966273,773998807.5838057,0.0006377055537568276,0.00021508598696016247,0.0,0.5,0.0018300651990203467,6.020291122443757e-05,0.018395857466757756,0.0007921008211519252,0.0,0.09873348293509994,,
anxiety,weeb,0.00798343931523841,215563233.63337517,0.0006542108739717102,3.968883949833307e-05,0.0,0.5,0.0005096839532508166,0.0031724590322909805,0.018885951624241348,0.00014616276402525168,0.0,0.09872575117407599,,
stuffing,weeb,0.015568583034717726,78802884.62275329,0.0008947884201340899,1.7803731662156387e-05,0.0,0.5,0.00018632382287604677,0.00842997459748289,0.0260294452530173,6.556610529803876e-05,0.0,0.09871520795522043,,
france,weeb,0.005533623415655689,339706876.3994632,0.0006227007171978434,0.00011840288372020247,0.0,0.5,0.0008032127779463667,0.0014744100960745262,0.017950317323590856,0.00043604431300724026,0.0,0.09869578341589318,,
bear,weeb,0.006983286941734632,858751426.4534615,0.0008210980005888565,0.0002836138624579705,0.0,0.5,0.0020304567458799307,0.002479220134555144,0.023841348105464302,0.0010444695933846991,0.0,0.098654956957159,,
ireland,weeb,0.005997258538673202,119947548.80643103,0.000587856152299758,2.0490123760347513e-05,0.0,0.5,0.00028360745860022015,0.0017957710308152018,0.016915674102236614,7.545932715310715e-05,0.0,0.09865338456790694,,
crypto,weeb,0.005693419514896627,607956494.8645245,0.000695890975524444,0.0001524239667056823,0.0,0.5,0.001437469945519897,0.0015851700908863118,0.020123563133038286,0.000561334333757256,0.0,0.09865324677287242,,
healthcare,weeb,0.0055741403912651505,336285498.3843521,0.0006290360926338589,8.011280499071616e-05,0.0,0.5,0.0007951231726694617,0.0015024937603792896,0.01813843427292799,0.000295032789047683,0.0,0.09864431346855992,,
daddy,weeb,0.010626231589399335,422428164.56428975,0.0008346023534919422,0.00012157533212186908,0.0,0.5,0.000998801387651287,0.005004266316480947,0.024242334234314513,0.00044772754267523193,0.0,0.09863809868723976,,
spotify,weeb,0.010372531849003967,572860982.90477,0.0008616110592981138,0.00015768738452106164,0.0,0.5,0.0013544891005237052,0.004828418582628733,0.025044306492014935,0.0005807180120365845,0.0,0.0986359094613067,,
blue sky,weeb,0.010023708719641542,769952817.8673384,0.0009157951913166678,0.00023256761101851414,0.0,0.5,0.0018204987437452859,0.004586637661930793,0.02665320145345096,0.0008564806953008364,0.0,0.09860089542651879,,
tour,weeb,0.0065989119786762215,567190530.6249932,0.0007459070973877246,0.00015960432522416816,0.0,0.5,0.0013410817189124598,0.002212797054665449,0.02160869694359462,0.0005877775621564696,0.0,0.09858621059816197,,
crying,weeb,0.008393257611862014,996042768.1241789,0.000920296642284363,0.0002860155681075869,0.0,0.5,0.0023550723706800853,0.0034565177334947243,0.026786863496401025,0.0010533143956152542,0.0,0.09857413438342393,,
immigration,weeb,0.00475087841275956,122377041.56083623,0.0005761857238649925,2.0608358750309126e-05,0.0,0.5,0.00028935182163740436,0.0009318634827870089,0.016569142879773468,7.589475316091504e-05,0.0,0.09855970928705841,,
crime,weeb,0.004429226355583093,1209307321.8073952,0.0008746152509825667,0.00040042669518394335,0.0,0.5,0.002859321258476985,0.0007089157365447849,0.025430441282759578,0.0014746581985608383,0.0,0.09850382203354137,,
bears,weeb,0.0170510440061412,386065805.9723147,0.001095853230024478,0.00010959634019949515,0.0,0.5,0.000912825173784489,0.009457517636915694,0.03199968317145375,0.0004036123054513299,0.0,0.09850212743951171,,
afternoon,weeb,0.012963827045969956,432522671.68755585,0.0009781486232395575,0.0001618235758513534,0.0,0.5,0.0010226691326743337,0.006624531528658835,0.028504668270611183,0.0005959504341737478,0.0,0.09849673433731602,,
bag,weeb,0.006631445786185253,748704900.1284666,0.0008476065451763952,0.00023639406095770016,0.0,0.5,0.001770259551611458,0.0022353473194593014,0.02462846902505916,0.0008705724275506336,0.0,0.09844415021262294,,
happy day,weeb,0.016020506628139218,391063421.12165546,0.0010818487159027592,0.0001103089790608624,0.0,0.5,0.0009246416797962442,0.008743217881270537,0.03158384570449797,0.00040623675270264395,0.0,0.0984395856358757,,
language,weeb,0.015110454291557425,787927229.130774,0.0011633749945399066,0.00025219556625621106,0.0,0.5,0.0018629979623536184,0.008112430317887824,0.03400461381570479,0.0009287648997766611,0.0,0.0984211939835276,,
holy,weeb,0.033264942885603964,1164008207.706031,0.0019384581630145451,0.0004978408008638857,0.0,0.5,0.00275221472103651,0.020695910590803557,0.05701923743329274,0.0018334067818200277,0.0,0.09841125748495358,,
covid,weeb,0.014414545991489724,523029945.6759383,0.0010785143077785405,0.0001766694852945363,0.0,0.5,0.0012366671527764563,0.007630073113480981,0.03148483678379422,0.0006506237172959549,0.0,0.09840601664852201,,
cars,weeb,0.004397484625058035,732355106.7149419,0.0007702482766945212,0.00019625426973456333,0.0,0.5,0.0017316016265034482,0.0006869144866708966,0.022331462064732036,0.0007227489359411944,0.0,0.09839689852581343,,
eggs,weeb,0.007659184181374553,645948958.5433389,0.0008732814877328792,0.00015820255937784832,0.0,0.5,0.0015273004270689458,0.002947707006959595,0.025390837714478077,0.0005826152552408717,0.0,0.09835418617882015,,
videos,weeb,0.010211937810324255,1889040137.9983025,0.0013437664740601387,0.0007463138790001168,0.0,0.5,0.004466501217095181,0.004717105509434442,0.039360996425777964,0.00274846281130608,0.0,0.09835188213008293,,
camera,weeb,0.006330780699475282,520428724.78758395,0.0008129287006845207,0.00017278839726839993,0.0,0.5,0.0012305167507653697,0.002026946340948118,0.023598776249740105,0.0006363307684343681,0.0,0.0983493503684299,,
ride,weeb,0.004807975084130917,1359689786.1503265,0.0009853176007066278,0.0004544037472411323,0.0,0.5,0.003214889912899128,0.0009714390860395424,0.02871753745012426,0.0016734404059102115,0.0,0.09833530020195089,,
paul,weeb,0.003950169387993077,401647738.66008174,0.0007022263509604596,0.00010970367221295449,0.0,0.5,0.0009496675467519337,0.0003768654080519929,0.020311680082375425,0.0004040075788821963,0.0,0.0983162972070412,,
fighting,weeb,0.004986801429656454,2845652471.370908,0.0013876139408936148,0.0009417926744878723,0.0,0.5,0.006728343125771894,0.0010953895779270495,0.040662963733032347,0.0034683558950536473,0.0,0.09831076966230362,,
size,weeb,0.007731723567971323,1125355535.8632092,0.0010651766752816658,0.00038280935791137704,0.0,0.5,0.0026608232241819843,0.0029979864701084056,0.031088801100979203,0.0014097785310504913,0.0,0.09822542713801737,,
pumpkin,weeb,0.008403395017861357,86366158.30790594,0.0008164298292149503,1.8420277040966695e-05,0.0,0.5,0.00020420664624249692,0.003463544306991987,0.023702735616479047,6.783666744732245e-05,0.0,0.09820705858051122,,
cock,weeb,0.015537165384179152,820808182.5884258,0.0012885820196043192,0.00035724574757012225,0.0,0.5,0.0019407426410842,0.008408197978233854,0.037722398788130815,0.001315634988604529,0.0,0.09820604709328998,,
racist,weeb,0.0072031994708410055,859187579.6673955,0.000984817439487995,0.0002988872687813389,0.0,0.5,0.0020314879991718488,0.00263164882773709,0.028702686112018698,0.0011007172265360297,0.0,0.09820595561942709,,
product,weeb,0.006749996583929665,620936072.64689,0.0009084594934433865,0.00019415733593052193,0.0,0.5,0.0014681592351735028,0.0023175188230534285,0.026435381827902695,0.0007150265221681852,0.0,0.0981764781182445,,
bots,weeb,0.008466708655505742,522787495.9714391,0.0009441376603725268,0.000147281787525816,0.0,0.5,0.0012360938976727412,0.0035074290964850884,0.02749477727943288,0.0005423971430622767,0.0,0.09815945470182959,,
delicious,weeb,0.007443099506210366,1424023883.6622403,0.001188383055471547,0.0005851105374574694,0.0,0.5,0.003367003316451351,0.0027979315267458683,0.03474718072098296,0.0021547965245664632,0.0,0.09815707145134549,,
radio,weeb,0.005558940588555714,270534163.07936996,0.0007819187051292867,7.061007061265397e-05,0.0,0.5,0.0006396588110299422,0.001491958271232593,0.022677993287195178,0.00026003690758449015,0.0,0.09814893540106748,,
british,weeb,0.005537976445281651,563376891.5966645,0.0008761157346384651,0.00021612616659912333,0.0,0.5,0.0013320646403343194,0.0014774273257883762,0.025474995297076267,0.000795931508393856,0.0,0.09813951037432596,,
father,weeb,0.006564729248561326,677539294.2219161,0.0009366352420930346,0.00022996179370344378,0.0,0.5,0.0016019935317407837,0.002189103866733058,0.02727200720784943,0.0008468842075695299,0.0,0.09813328461746555,,
winning,weeb,0.006872080494082985,462055807.9163729,0.0009156284709104568,0.00017563721270444686,0.0,0.5,0.0010924981353817222,0.002402139244449298,0.02664825100741577,0.0006468221494773413,0.0,0.0980757009503715,,
chat,weeb,0.01488550816956831,1244365950.2814252,0.0014166232915743175,0.00048159971131116707,0.0,0.5,0.002942214895091224,0.007956512673947848,0.041524341343155025,0.0017735954451870506,0.0,0.0980728846070917,,
police,weeb,0.006171414278378929,729953547.2104101,0.0009659780335861593,0.00025419333885912457,0.0,0.5,0.001725923309651333,0.0019164841703591447,0.028143285710042477,0.0009361221309083001,0.0,0.09805235924920698,,
trans,weeb,0.028027160288452996,1743287039.1369996,0.0020628315860479027,0.0007866077805032443,0.0,0.5,0.004121878368504343,0.01706542914575286,0.060712270175542815,0.0028968538474638825,0.0,0.0980371764898755,,
coffee,weeb,0.02438280137288031,2728820732.6069474,0.002196374631422862,0.001098557097836664,0.0,0.5,0.006452102778683491,0.014539402687669534,0.06467757744972823,0.004045674902288576,0.0,0.09801499193948646,,
taste,weeb,0.0070515299254346004,1520507804.6109474,0.0012057219777174843,0.00047059203439282586,0.0,0.5,0.003595132693736135,0.00252652161786077,0.03526202710864249,0.001733057286243167,0.0,0.09800506639212289,,
george,weeb,0.00425977058633638,181517199.39879835,0.0007769170929429586,6.831349625442234e-05,0.0,0.5,0.00042918452378547077,0.0005914603029531693,0.022529479906139543,0.00025157927414820006,0.0,0.09798450277812316,,
bird,weeb,0.016276075855671767,728839410.3092827,0.0013544365800576385,0.00028725217827484594,0.0,0.5,0.0017232890120920607,0.008920361418878904,0.03967782497202998,0.0010578684809035353,0.0,0.09797939663827314,,
israel,weeb,0.013684870144147985,128162148.66683511,0.0011003546809921732,5.399510376001303e-05,0.0,0.5,0.00030303029644067147,0.007124310498187103,0.03213334521440382,0.00019884868666228528,0.0,0.0979656302842414,,
jesus,weeb,0.018314856953305505,219763624.88069063,0.00128341368701178,7.036102868660661e-05,0.0,0.5,0.0005196154799775544,0.010333508453562146,0.03756893496103999,0.00025911975664913005,0.0,0.09796183580708812,,
labour,weeb,0.006474154344615739,162886608.96844816,0.0008657790694533872,6.512112529304507e-05,0.0,0.5,0.00038513381614908507,0.0021263233862410715,0.02516806764289463,0.00023982267533083102,0.0,0.09793912417570923,,
pic,weeb,0.01570422882450144,1967330653.5273607,0.0017203878716906416,0.0008092389789662218,0.0,0.5,0.004651613579645659,0.00852399520902505,0.05054405401926714,0.0029801981468277313,0.0,0.0978995661320631,,
band,weeb,0.007421566190169316,1095529092.7553532,0.0011585401027597896,0.00035478673414002747,0.0,0.5,0.002590300718194354,0.0027830060687133087,0.033861050880684355,0.0013065791380364375,0.0,0.09787605075038654,,
gaza,weeb,0.013391098682770662,64158842.62043538,0.0010990209177424856,1.6375188314665617e-05,0.0,0.5,0.00015169902581066823,0.006920687720831676,0.03209374164612232,6.030518442359732e-05,0.0,0.09787414509478055,,
genocide,weeb,0.008940714813506973,74173111.98654597,0.0009506397562147532,3.053248656570591e-05,0.0,0.5,0.00017537705435666207,0.003835978540747874,0.0276878446748052,0.00011244250740047146,0.0,0.09786979835135311,,
georgia,weeb,0.018348435571427867,109682338.21128425,0.0012857477726987332,3.0513853289393385e-05,0.0,0.5,0.00025933609734394463,0.0103567829113661,0.03763824120553262,0.00011237388631698526,0.0,0.09786965400719969,,
donate,weeb,0.006519619982632968,81271153.01495643,0.0008676129939217074,1.8012825131493625e-05,0.0,0.5,0.0001921598681543514,0.0021578371331649557,0.025222522549281694,6.633613737265368e-05,0.0,0.09785643932302063,,
pack,weeb,0.018558269606898565,957898741.9347459,0.0015458316063877923,0.00036617377112621005,0.0,0.5,0.002264883530341021,0.0105022258651708,0.04536093702042554,0.0013485143727521847,0.0,0.09782934547698932,,
