term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
cream,furry,0.010475871004884571,1555050435.9089048,0.000799090906969013,0.0003811798365473764,0.0,0.5,0.016266826707650704,0.006491785620921323,0.022394197326568832,0.00439058262014536,0.0,0.1030853591070478,,
selfie,furry,0.022973444036557555,767488648.9673699,0.0005738516381780394,0.00016648182532251056,0.0,0.5,0.00791743291314696,0.0170418430638414,0.01570071047077359,0.0018950988751143258,0.0,0.10304346671390682,,
dress,furry,0.0070153594339684815,1513054751.8151026,0.0006445410904114759,0.0003803017484741196,0.0,0.5,0.01582160639607309,0.0035705307690769295,0.017801405087248187,0.0043803764030452726,0.0,0.10301485448661267,,
dad,furry,0.011826936188620619,2399568041.4259405,0.001999311111281536,0.0009043959949796244,0.0,0.5,0.025220041771875947,0.007632312286492372,0.05806141559072126,0.010472042858441393,0.0,0.10300072435288726,,
drink,furry,0.028295812516350247,1258524262.1959932,0.0014623046828761137,0.000469402043663845,0.0,0.5,0.013123182823757799,0.021534818864174327,0.04210307276132343,0.005416009369810615,0.0,0.10299855446069804,,
additional details,furry,0.04092965746280679,181017438.19750938,0.0008689467571713949,9.140949082278872e-05,0.0,0.5,0.0016999155461946695,0.032199912764587356,0.024470119600868024,0.0010225160813716568,0.0,0.10297858708418316,,
beer,furry,0.015336032933190559,1141390294.1474867,0.0006063621173891718,0.00023653366345525775,0.0,0.5,0.011881378508000156,0.010594581211359049,0.016666831815614503,0.0027093272993670477,0.0,0.10297611152658422,,
duck,furry,0.005850227283714331,1341416201.3233783,0.00035178005710507354,0.00023044321521497005,0.0,0.5,0.014001967769447336,0.002586962912932241,0.0091013585152449,0.002638536636254326,0.0,0.10293793629836842,,
vibes,furry,0.012114458824047294,1718688071.6951823,0.0012995855664142408,0.0006477488073938258,0.0,0.5,0.018001643052774664,0.007875029837508365,0.03726751156868379,0.007488974309392279,0.0,0.10292707550666089,,
wine,furry,0.018366438967098882,1075358929.4372866,0.000716731026300811,0.0002478827730786053,0.0,0.5,0.011181342173206672,0.01315275451845471,0.01994668991963852,0.0028412405780418853,0.0,0.10292482276495617,,
pizza,furry,0.00969544108912537,1433972501.2297535,0.0006910560837443269,0.0003281144554406976,0.0,0.5,0.01498321014165741,0.0058329712718820145,0.019183701780635956,0.003773791643740372,0.0,0.10289666545198528,,
circle,furry,0.01188604355260602,1127195731.7037194,0.0005581799199942115,0.00032004451295112587,0.0,0.5,0.011730893817720883,0.0076822088611125175,0.01523499043787592,0.003679992869400682,0.0,0.10289500926627364,,
stunning,furry,0.02937329067190699,655551679.5682641,0.0008877861630732306,0.0002346479270644812,0.0,0.5,0.006730724958072152,0.022444391979354876,0.025029974534032242,0.0026874089570230763,0.0,0.1028816585743702,,
hahaha,furry,0.022778642817879613,877544961.8049954,0.000770748437913154,0.00023901739355696228,0.0,0.5,0.009084202950353766,0.016877398011846532,0.02155193769260496,0.0027381962584248766,0.0,0.10287780558719345,,
loud,furry,0.007015312468656499,1668205494.606521,0.0008486068676136608,0.00042648331489292864,0.0,0.5,0.017466448325372388,0.0035704911224401,0.02386567445178807,0.004917155237933993,0.0,0.10287158469774518,,
lucky,furry,0.010096894994817097,1905281615.4608827,0.0013539364188390058,0.0006345562556945557,0.0,0.5,0.019979828132655208,0.006171866012084654,0.038882668278520396,0.007335634284800578,0.0,0.10286738727169184,,
iembot,furry,0.035945320328378785,214325958.17963395,0.0007339032281405373,0.00010220027461406771,0.0,0.5,0.002053038253078238,0.027992292377026738,0.020457000168451926,0.0011479398120976838,0.0,0.10285073644334888,,
iembot additional,furry,0.03593612228535901,214374657.5499974,0.0007337365077343264,0.00010221519555776598,0.0,0.5,0.0020535545430093276,0.02798452767887493,0.020452045700016845,0.0011481132416150189,0.0,0.10285021380083519,,
pumpkin,furry,0.013766077183437215,1348629807.292026,0.0008164298292149503,0.0003136536352614343,0.0,0.5,0.014078443339884191,0.009269274025654754,0.02290946204381732,0.003605710246566308,0.0,0.10281656112908491,,
stuffing,furry,0.015951575658215,1125053568.5736969,0.0008947884201340899,0.00045580308513084504,0.0,0.5,0.011708183518870449,0.011114202988412996,0.02523806220830567,0.005257945586290472,0.0,0.10279944732777808,,
gaming,furry,0.005861046653974294,1780635581.584549,0.0011483701579809225,0.0006674425442972449,0.0,0.5,0.018658384102469137,0.002596096284463622,0.03277380869806478,0.007717879086111087,0.0,0.10277318016488468,,
cringe,furry,0.007376525422593584,1101794735.9777694,0.00038545757915968247,0.00030905981063419907,0.0,0.5,0.011461603306671486,0.003875415718880163,0.010102161139131382,0.0035523151796097636,0.0,0.10275149570015563,,
rain,furry,0.008879619048553843,1528026003.2508547,0.0008441054166459655,0.0003997458134957883,0.0,0.5,0.01598032521141717,0.005144280006032479,0.023731903804040864,0.004606379186778935,0.0,0.10274611145947894,,
listeners listen,furry,0.023478308051722945,354241292.4907751,0.0002664192091250746,2.7117932071323116e-05,0.0,0.5,0.003536360886836346,0.017468033360738197,0.006564670676483119,0.00027524069259801133,0.0,0.10273982028697919,,
streams,furry,0.0070840289333436975,1168508894.2958763,0.000363450485539839,0.0002409330600547376,0.0,0.5,0.012168878327758934,0.003628499397157682,0.00944817130570061,0.002760462485199991,0.0,0.10272334906585538,,
