term,subculture,similarity,specificity,contextual_relevance,seed_closeness,subculture_relevance,uniqueness,normalized_specificity,normalized_similarity,normalized_contextual_relevance,normalized_seed_closeness,normalized_subculture_relevance,combined_score,cooccurrence_count,frequency
shirt,weeb,0.008212268949718856,1968234565.98195,0.0006845539879021005,0.0005506076364997974,0.0,0.5,0.005114466240653539,0.0045809240760927745,0.020315569167437694,0.0025092521048073854,0.0,0.10030578796900272,,
day parade,weeb,0.007935647752221007,1163150577.9340515,0.0003861244607845262,0.0001662287557141797,0.0,0.5,0.0030224519305057846,0.004347409175548842,0.011459049730098807,0.0007575446243478891,0.0,0.10030008294551059,,
circle,weeb,0.01188604355260602,1034507278.6275755,0.0005581799199942115,0.00023092530523423973,0.0,0.5,0.0026881717472589193,0.0076822088611125175,0.016565154791179103,0.001052382440417746,0.0,0.10029654580960519,,
blackfriday,weeb,0.013554315521587361,1811300833.45309,0.0009918196965488543,0.000799390035440568,0.0,0.5,0.0047066732413276816,0.00909051150183815,0.029434320744541366,0.003643013638064633,0.0,0.10027223270860329,,
cock,weeb,0.016224274683163925,2340189817.0881796,0.0012885820196043192,0.0010158716335458566,0.0,0.5,0.006080993608730494,0.011344406914451134,0.03824136241966048,0.004629572613437583,0.0,0.10025111667030713,,
friday sale,weeb,0.009366367379349868,1159845409.9640937,0.0005531783078078834,0.00039838008599124114,0.0,0.5,0.00301386343689115,0.005555177612882158,0.016416721504519793,0.0018155143572681576,0.0,0.10024825576817563,,
wine,weeb,0.018366438967098882,447588651.8970156,0.000716731026300811,9.115283359562885e-05,0.0,0.5,0.0011630610951519627,0.01315275451845471,0.021270489978279263,0.00041540549821101735,0.0,0.10018232777352343,,
painting,weeb,0.007031207731718348,2563624979.6581845,0.0008759490142322542,0.0007987940522700921,0.0,0.5,0.006661590868676037,0.003583909402769235,0.025995616270267325,0.0036402975986823006,0.0,0.10018041735679444,,
cis,weeb,0.006353080404332223,859010374.518653,0.0002987629679299961,0.00014725336179541922,0.0,0.5,0.0022321422643316663,0.0030114556760011523,0.00886641498978284,0.0006710691671005458,0.0,0.10017927259706336,,
colors,weeb,0.008380985098331784,2048365803.8682146,0.0007517423116051074,0.0005568153442573391,0.0,0.5,0.005322687617350384,0.004723348933695416,0.02230952298489444,0.0025375421297254225,0.0,0.10017647309746631,,
weed,weeb,0.0064037067910454005,1392094113.4896219,0.0004148003706528071,0.00016136261766024204,0.0,0.5,0.003617362722061086,0.0030541928767838884,0.012310067240278857,0.0007353684568836173,0.0,0.10013443686612282,,
accent,weeb,0.006605543892026501,320697153.53175855,0.0002000644874531224,5.425935973955508e-05,0.0,0.5,0.0008333329744128199,0.003224577398968034,0.005937331466372439,0.0002472730191275322,0.0,0.10011843831287241,,
starter pack,weeb,0.014680591556140276,1085693889.8699162,0.00076824763181999,0.00028261358562259076,0.0,0.5,0.0028211803833722683,0.010041278249190126,0.022799352830870166,0.0012879384294026389,0.0,0.10011247713831661,,
god,weeb,0.1333699141592499,1083528366.9659739,0.00592140866739379,0.0005108224819409303,0.0,0.5,0.00281555326251127,0.11023506532694054,0.17573016807595826,0.0023279415377190898,0.0,0.10010733902837729,,
shoes,weeb,0.006927402600973142,1413895689.537144,0.0004991608961955403,0.00028322194385209745,0.0,0.5,0.0036740142140200558,0.0034962803815619756,0.014813642008599233,0.0012907108649205525,0.0,0.10010055841540853,,
fish,weeb,0.011559854762664941,1214880370.8192494,0.0006865546327766317,0.00031892617069368377,0.0,0.5,0.0031568720265248533,0.007406850560553395,0.020374942482101418,0.0014534236578674477,0.0,0.10006826365564471,,
awake,weeb,0.013889996116420125,353927074.64602804,0.000543841965060071,6.830677554706054e-05,0.0,0.5,0.0009196810716649998,0.009373882485066976,0.016139646036089077,0.0003112904888200372,0.0,0.10005387660568915,,
drunk,weeb,0.012312219596755214,875070860.1506162,0.000659879367782882,0.000299057372502045,0.0,0.5,0.0022738755074079033,0.008041973251780658,0.01958329828658509,0.0013628767413747971,0.0,0.10004346044593387,,
species,weeb,0.005114127324753245,1586063541.1040823,0.00044497676417698637,0.0002127422811474025,0.0,0.5,0.004121393139166435,0.00196557051689749,0.013205614736456699,0.0009695180040439573,0.0,0.10004093223273323,,
socks,weeb,0.007615846637435287,682637116.1540003,0.00037595451600565917,0.00014193291513704665,0.0,0.5,0.0017738355709879046,0.004077443149125264,0.011157235380558208,0.0006468226055001571,0.0,0.10001236569988559,,
drinking,weeb,0.01618579424489171,684458381.994749,0.0007499083871367871,0.00014701856562239203,0.0,0.5,0.0017785681383448433,0.011311922940709053,0.022255097446452692,0.0006699991441798422,0.0,0.09999449211017503,,
autistic,weeb,0.005137329962615874,1392094113.4896219,0.0004148003706528071,0.00016136261766024204,0.0,0.5,0.003617362722061086,0.0019851574528295807,0.012310067240278857,0.0007353684568836173,0.0,0.09997408155252968,,
asleep,weeb,0.012763881566825973,804466613.595676,0.0006380389945692495,0.00015937818100925295,0.0,0.5,0.0020904100598981615,0.008423252058229936,0.018935139601506102,0.0007263248993423424,0.0,0.0999696370853991,,
vibe,weeb,0.00984870605903516,2539338426.371368,0.00101065910245069,0.0006548211074351137,0.0,0.5,0.006598482152350202,0.005962352731181175,0.029993419457624772,0.0029841780846867477,0.0,0.09996075191555642,,
trans people,weeb,0.007403356564804469,707745600.8584073,0.0003626168835087843,7.375311145938969e-05,0.0,0.5,0.0018390800797442014,0.0038980657238744595,0.010761413282800045,0.00033611075818349166,0.0,0.0999604122357959,,
para,weeb,0.012340621389377728,2170242254.574976,0.0010938525851499467,0.0007327578021695449,0.0,0.5,0.0056393841145280085,0.008065949150372332,0.03246235979239131,0.003339354443204568,0.0,0.09992637182702346,,
por,weeb,0.013224003677443048,2651337630.238158,0.0013067545438813111,0.0009443384858313737,0.0,0.5,0.006889512579849576,0.008811672648809029,0.03878067002785598,0.004303578766699263,0.0,0.0998974811021805,,
french,weeb,0.014022378486102353,1150139661.0986917,0.0008367697187726844,0.00031589664132274775,0.0,0.5,0.0029886430054596987,0.009485635511117542,0.024832888858102725,0.0014396173601580265,0.0,0.09989718938198881,,
catsofbluesky,weeb,0.0071019200388642125,223872392.2712281,0.0002865923782765978,4.756242568370987e-05,0.0,0.5,0.0005817334032614701,0.0036436025048154986,0.008505227325578518,0.00021675347170132785,0.0,0.09986655269174209,,
pra,weeb,0.009453215674275827,1356332433.1246588,0.0007095620488337407,0.00036240523462141767,0.0,0.5,0.003524435837178137,0.005628492207481161,0.021057735600734248,0.0016515682629246304,0.0,0.09985627950421554,,
noise,weeb,0.008116827445799326,894671836.4432362,0.0005019951431011263,0.00017329076243605417,0.0,0.5,0.0023248087311532354,0.004500355365172833,0.014897754204372844,0.0007897278961667753,0.0,0.09984767160461097,,
lovely,weeb,0.07208799209811846,653574866.738511,0.0032395442130846845,0.0003031370828338958,0.0,0.5,0.0016983171871113275,0.058502797284259576,0.09614023976923572,0.0013814689675964995,0.0,0.09984642629503676,,
bskyapp,weeb,0.014797402003835749,203995078.40741178,0.0006290360926338589,6.580062400109202e-05,0.0,0.5,0.0005300821151129744,0.01013988594926095,0.01866795968551934,0.00029986935038166744,0.0,0.09983517068445523,,
